warehouse_inventory_level,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,cargo_condition_status,route_risk_level,customs_clearance_time,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,supplier_country
130.4709974,0.000602896,0.867935473,0.763149352,935.7352606,0.191855736,11.14318083,9951.020592,0.1567627,9.999746615,0.715278915,0.992252688,0.520720431,0,0.300675759,Oman
513.7453016,0.523023101,0.597352005,0.288550864,702.2088879,0.072897623,1.01489895,9344.95739,0.406688129,8.416565264,1.634058338,0.870200435,0.604883046,0,9.992328992,Serbia
513.7453016,0.523023101,0.597352005,0.288550864,702.2088879,0.072897623,1.01489895,9344.95739,0.406688129,8.416565264,1.634058338,0.870200435,0.604883046,0,9.992328992,Dominican Republic
443.6214866,0.005190607,0.838429463,0.001607579,219.3290109,0.207534448,1.526364566,8163.576431,2.57e-06,9.90750663,0.501596985,0.994860347,0.772312782,0,9.490775722,Morocco
443.6214866,0.005190607,0.838429463,0.001607579,219.3290109,0.207534448,1.526364566,8163.576431,2.57e-06,9.90750663,0.501596985,0.994860347,0.772312782,0,9.490775722,Georgia
443.6214866,0.005190607,0.838429463,0.001607579,219.3290109,0.207534448,1.526364566,8163.576431,2.57e-06,9.90750663,0.501596985,0.994860347,0.772312782,0,9.490775722,Guatemala
24.65183392,0.336014807,0.779954004,0.6949488,961.0781529,0.310475321,1.001239361,9978.215559,0.263342181,3.390478709,0.502566635,0.982630189,0.977960847,0,7.926191099,Pakistan
24.65183392,0.336014807,0.779954004,0.6949488,961.0781529,0.310475321,1.001239361,9978.215559,0.263342181,3.390478709,0.502566635,0.982630189,0.977960847,0,7.926191099,Panama
370.5375507,0.395823096,0.153994043,0.521328598,158.7257099,0.782277816,9.246204092,2943.441766,0.698204908,8.988752767,0.874239312,0.822465165,0.882028823,0,9.201606213,Ireland
370.5375507,0.395823096,0.153994043,0.521328598,158.7257099,0.782277816,9.246204092,2943.441766,0.698204908,8.988752767,0.874239312,0.822465165,0.882028823,0,9.201606213,Finland
370.5375507,0.395823096,0.153994043,0.521328598,158.7257099,0.782277816,9.246204092,2943.441766,0.698204908,8.988752767,0.874239312,0.822465165,0.882028823,0,9.201606213,Greece
370.5375507,0.395823096,0.153994043,0.521328598,158.7257099,0.782277816,9.246204092,2943.441766,0.698204908,8.988752767,0.874239312,0.822465165,0.882028823,0,9.201606213,Iraq
370.5375507,0.395823096,0.153994043,0.521328598,158.7257099,0.782277816,9.246204092,2943.441766,0.698204908,8.988752767,0.874239312,0.822465165,0.882028823,0,9.201606213,Dominican Republic
4.09902784,0.471894087,0.535235027,0.530490941,115.8285178,0.996004647,3.94543697,7224.727303,0.790922189,9.999335437,4.240464353,0.993118631,0.876672039,0,9.861825353,Nigeria
4.09902784,0.471894087,0.535235027,0.530490941,115.8285178,0.996004647,3.94543697,7224.727303,0.790922189,9.999335437,4.240464353,0.993118631,0.876672039,0,9.861825353,Slovakia
4.09902784,0.471894087,0.535235027,0.530490941,115.8285178,0.996004647,3.94543697,7224.727303,0.790922189,9.999335437,4.240464353,0.993118631,0.876672039,0,9.861825353,Saudi Arabia
55.21195441,0.286441629,0.845134104,0.052156971,113.3432813,0.01889121,4.408468697,448.4043582,0.135189441,4.986957496,3.2321842,0.989862188,0.997019821,0,-1.239944372,India
55.21195441,0.286441629,0.845134104,0.052156971,113.3432813,0.01889121,4.408468697,448.4043582,0.135189441,4.986957496,3.2321842,0.989862188,0.997019821,0,-1.239944372,Hungary
55.21195441,0.286441629,0.845134104,0.052156971,113.3432813,0.01889121,4.408468697,448.4043582,0.135189441,4.986957496,3.2321842,0.989862188,0.997019821,0,-1.239944372,Mexico
18.92257069,0.224241396,0.045558627,0.793032486,912.8600802,0.275834804,1.490909815,8751.79314,0.019594196,9.720374521,2.155054606,0.917916491,0.324166684,0,-0.687970693,Sri Lanka
18.92257069,0.224241396,0.045558627,0.793032486,912.8600802,0.275834804,1.490909815,8751.79314,0.019594196,9.720374521,2.155054606,0.917916491,0.324166684,0,-0.687970693,Austria
232.6773549,0.620308388,0.779765882,0.211111521,158.4075195,0.111463133,1.007831183,6721.774521,0.018689434,8.035103685,0.651116013,0.992198266,0.720062559,0,8.111611256,Sweden
232.6773549,0.620308388,0.779765882,0.211111521,158.4075195,0.111463133,1.007831183,6721.774521,0.018689434,8.035103685,0.651116013,0.992198266,0.720062559,0,8.111611256,Costa Rica
232.6773549,0.620308388,0.779765882,0.211111521,158.4075195,0.111463133,1.007831183,6721.774521,0.018689434,8.035103685,0.651116013,0.992198266,0.720062559,0,8.111611256,Switzerland
232.6773549,0.620308388,0.779765882,0.211111521,158.4075195,0.111463133,1.007831183,6721.774521,0.018689434,8.035103685,0.651116013,0.992198266,0.720062559,0,8.111611256,Malaysia
232.6773549,0.620308388,0.779765882,0.211111521,158.4075195,0.111463133,1.007831183,6721.774521,0.018689434,8.035103685,0.651116013,0.992198266,0.720062559,0,8.111611256,Senegal
56.52038271,0.009437218,0.869616768,0.806323327,103.1934719,0.629599218,14.89772303,3654.160316,0.990055662,8.645449487,4.532008405,0.387674814,0.107616911,2,8.949880584,Haiti
56.52038271,0.009437218,0.869616768,0.806323327,103.1934719,0.629599218,14.89772303,3654.160316,0.990055662,8.645449487,4.532008405,0.387674814,0.107616911,2,8.949880584,Egypt
56.52038271,0.009437218,0.869616768,0.806323327,103.1934719,0.629599218,14.89772303,3654.160316,0.990055662,8.645449487,4.532008405,0.387674814,0.107616911,2,8.949880584,Cuba
455.2178084,0.040017823,0.739171199,0.598795257,285.1724862,0.277474255,8.106891632,6716.885998,0.015895491,4.865510183,3.142306025,0.999999999,0.356868363,0,0.901131192,Portugal
455.2178084,0.040017823,0.739171199,0.598795257,285.1724862,0.277474255,8.106891632,6716.885998,0.015895491,4.865510183,3.142306025,0.999999999,0.356868363,0,0.901131192,Panama
455.2178084,0.040017823,0.739171199,0.598795257,285.1724862,0.277474255,8.106891632,6716.885998,0.015895491,4.865510183,3.142306025,0.999999999,0.356868363,0,0.901131192,Turkey
343.0445545,0.013476559,0.945106213,0.061629402,186.1480333,0.063648256,1.0082829,687.2435773,0.007150836,5.157934249,3.994554517,0.999961782,0.999807267,0,8.760505449,Guatemala
343.0445545,0.013476559,0.945106213,0.061629402,186.1480333,0.063648256,1.0082829,687.2435773,0.007150836,5.157934249,3.994554517,0.999961782,0.999807267,0,8.760505449,Ukraine
343.0445545,0.013476559,0.945106213,0.061629402,186.1480333,0.063648256,1.0082829,687.2435773,0.007150836,5.157934249,3.994554517,0.999961782,0.999807267,0,8.760505449,Denmark
117.8878169,0.433238703,0.998693886,0.799678482,207.1823049,0.961623908,4.126340064,9702.079105,0.009827834,9.228818074,2.743030344,0.573939678,0.945996557,2,8.515219729,Argentina
117.8878169,0.433238703,0.998693886,0.799678482,207.1823049,0.961623908,4.126340064,9702.079105,0.009827834,9.228818074,2.743030344,0.573939678,0.945996557,2,8.515219729,Oman
117.8878169,0.433238703,0.998693886,0.799678482,207.1823049,0.961623908,4.126340064,9702.079105,0.009827834,9.228818074,2.743030344,0.573939678,0.945996557,2,8.515219729,Portugal
838.6855124,0.987784988,0.64208712,0.234501195,548.6602547,0.550072269,4.866494566,5052.610954,0.026304198,9.48664807,1.591359126,0.9996195,0.618584355,0,-0.42523392,Spain
838.6855124,0.987784988,0.64208712,0.234501195,548.6602547,0.550072269,4.866494566,5052.610954,0.026304198,9.48664807,1.591359126,0.9996195,0.618584355,0,-0.42523392,Kyrgyzstan
838.6855124,0.987784988,0.64208712,0.234501195,548.6602547,0.550072269,4.866494566,5052.610954,0.026304198,9.48664807,1.591359126,0.9996195,0.618584355,0,-0.42523392,Greece
61.65177964,0.263765718,0.999888551,0.975973669,664.2854128,0.36214209,14.93411198,5515.400744,5.36e-05,2.046978578,3.384155962,0.999986021,0.926330413,0,9.998837537,Myanmar
61.65177964,0.263765718,0.999888551,0.975973669,664.2854128,0.36214209,14.93411198,5515.400744,5.36e-05,2.046978578,3.384155962,0.999986021,0.926330413,0,9.998837537,Romania
61.65177964,0.263765718,0.999888551,0.975973669,664.2854128,0.36214209,14.93411198,5515.400744,5.36e-05,2.046978578,3.384155962,0.999986021,0.926330413,0,9.998837537,Ghana
61.65177964,0.263765718,0.999888551,0.975973669,664.2854128,0.36214209,14.93411198,5515.400744,5.36e-05,2.046978578,3.384155962,0.999986021,0.926330413,0,9.998837537,Jordan
61.65177964,0.263765718,0.999888551,0.975973669,664.2854128,0.36214209,14.93411198,5515.400744,5.36e-05,2.046978578,3.384155962,0.999986021,0.926330413,0,9.998837537,Paraguay
333.5999761,0.063573194,0.999288774,0.999931947,999.9824517,0.587828078,5.728717104,7227.105721,0.176554055,5.418797388,0.504834404,0.83111732,0.999782577,0,-1.131495628,South Korea
333.5999761,0.063573194,0.999288774,0.999931947,999.9824517,0.587828078,5.728717104,7227.105721,0.176554055,5.418797388,0.504834404,0.83111732,0.999782577,0,-1.131495628,Slovakia
333.5999761,0.063573194,0.999288774,0.999931947,999.9824517,0.587828078,5.728717104,7227.105721,0.176554055,5.418797388,0.504834404,0.83111732,0.999782577,0,-1.131495628,Algeria
61.45566749,0.001254455,0.206940149,0.81428808,319.5275456,0.943706144,1.004170236,9242.653781,0.175362063,9.997401437,3.510068657,0.999981018,0.99994551,0,7.5453486,Norway
61.45566749,0.001254455,0.206940149,0.81428808,319.5275456,0.943706144,1.004170236,9242.653781,0.175362063,9.997401437,3.510068657,0.999981018,0.99994551,0,7.5453486,Saudi Arabia
61.45566749,0.001254455,0.206940149,0.81428808,319.5275456,0.943706144,1.004170236,9242.653781,0.175362063,9.997401437,3.510068657,0.999981018,0.99994551,0,7.5453486,Hungary
61.45566749,0.001254455,0.206940149,0.81428808,319.5275456,0.943706144,1.004170236,9242.653781,0.175362063,9.997401437,3.510068657,0.999981018,0.99994551,0,7.5453486,Denmark
992.364393,4.19e-06,0.987475176,0.986917964,971.1405851,0.655744701,3.319695101,9995.47915,0.715700439,9.649943451,0.65577447,0.610687704,0.9928995,2,0.374549602,Poland
992.364393,4.19e-06,0.987475176,0.986917964,971.1405851,0.655744701,3.319695101,9995.47915,0.715700439,9.649943451,0.65577447,0.610687704,0.9928995,2,0.374549602,Georgia
20.53840978,0.182222401,0.304452148,0.58774229,667.9835874,0.142836861,2.045116182,150.1912492,0.566242745,8.833062607,0.587244818,0.994826786,0.920586365,0,8.059740945,China
20.53840978,0.182222401,0.304452148,0.58774229,667.9835874,0.142836861,2.045116182,150.1912492,0.566242745,8.833062607,0.587244818,0.994826786,0.920586365,0,8.059740945,Sweden
20.53840978,0.182222401,0.304452148,0.58774229,667.9835874,0.142836861,2.045116182,150.1912492,0.566242745,8.833062607,0.587244818,0.994826786,0.920586365,0,8.059740945,Netherlands
20.53840978,0.182222401,0.304452148,0.58774229,667.9835874,0.142836861,2.045116182,150.1912492,0.566242745,8.833062607,0.587244818,0.994826786,0.920586365,0,8.059740945,Vietnam
20.53840978,0.182222401,0.304452148,0.58774229,667.9835874,0.142836861,2.045116182,150.1912492,0.566242745,8.833062607,0.587244818,0.994826786,0.920586365,0,8.059740945,Papua New Guinea
349.3161458,0.072710382,0.968566447,0.206649854,287.7539232,0.133569044,14.46744705,8327.379344,0.087827761,2.511617571,0.880685376,0.999704661,0.538669906,0,9.486007012,Jamaica
349.3161458,0.072710382,0.968566447,0.206649854,287.7539232,0.133569044,14.46744705,8327.379344,0.087827761,2.511617571,0.880685376,0.999704661,0.538669906,0,9.486007012,Trinidad and Tobago
40.31292293,0.140120057,0.049209278,1.8e-05,180.9139166,0.990927603,13.6408673,1755.173875,0.010250342,9.151203297,0.762270597,0.055335309,0.832884211,1,6.64758754,Jordan
40.31292293,0.140120057,0.049209278,1.8e-05,180.9139166,0.990927603,13.6408673,1755.173875,0.010250342,9.151203297,0.762270597,0.055335309,0.832884211,1,6.64758754,France
375.8918748,0.265663746,0.980324457,0.096927506,346.8743471,0.004561301,2.679252877,9990.474337,1.23e-05,9.756094114,1.061575952,0.983495637,0.643533848,0,8.467778064,Fiji
375.8918748,0.265663746,0.980324457,0.096927506,346.8743471,0.004561301,2.679252877,9990.474337,1.23e-05,9.756094114,1.061575952,0.983495637,0.643533848,0,8.467778064,Trinidad and Tobago
375.8918748,0.265663746,0.980324457,0.096927506,346.8743471,0.004561301,2.679252877,9990.474337,1.23e-05,9.756094114,1.061575952,0.983495637,0.643533848,0,8.467778064,UK
375.8918748,0.265663746,0.980324457,0.096927506,346.8743471,0.004561301,2.679252877,9990.474337,1.23e-05,9.756094114,1.061575952,0.983495637,0.643533848,0,8.467778064,Ghana
22.76241235,0.600103437,0.96719404,0.78446969,154.650715,0.981910828,1.022456844,9945.148395,0.010097453,6.908288703,1.150647545,0.99864067,0.177607798,0,1.20970388,Iraq
22.76241235,0.600103437,0.96719404,0.78446969,154.650715,0.981910828,1.022456844,9945.148395,0.010097453,6.908288703,1.150647545,0.99864067,0.177607798,0,1.20970388,Canada
22.76241235,0.600103437,0.96719404,0.78446969,154.650715,0.981910828,1.022456844,9945.148395,0.010097453,6.908288703,1.150647545,0.99864067,0.177607798,0,1.20970388,South Korea
189.8668422,0.058733486,0.820867674,0.099809341,798.59849,0.915018448,4.463960219,9997.085454,0.025807624,9.800552623,3.733353025,0.999529357,0.831735193,0,9.999586261,Turkey
189.8668422,0.058733486,0.820867674,0.099809341,798.59849,0.915018448,4.463960219,9997.085454,0.025807624,9.800552623,3.733353025,0.999529357,0.831735193,0,9.999586261,Peru
189.8668422,0.058733486,0.820867674,0.099809341,798.59849,0.915018448,4.463960219,9997.085454,0.025807624,9.800552623,3.733353025,0.999529357,0.831735193,0,9.999586261,Iran
189.8668422,0.058733486,0.820867674,0.099809341,798.59849,0.915018448,4.463960219,9997.085454,0.025807624,9.800552623,3.733353025,0.999529357,0.831735193,0,9.999586261,Israel
189.8668422,0.058733486,0.820867674,0.099809341,798.59849,0.915018448,4.463960219,9997.085454,0.025807624,9.800552623,3.733353025,0.999529357,0.831735193,0,9.999586261,Saudi Arabia
967.0397208,0.029389703,0.296504711,0.15279855,582.1329011,0.995374219,8.54474738,9958.308686,0.4221264,6.508680278,0.83207342,0.690911298,0.193174385,2,7.247940276,Thailand
967.0397208,0.029389703,0.296504711,0.15279855,582.1329011,0.995374219,8.54474738,9958.308686,0.4221264,6.508680278,0.83207342,0.690911298,0.193174385,2,7.247940276,Cambodia
967.0397208,0.029389703,0.296504711,0.15279855,582.1329011,0.995374219,8.54474738,9958.308686,0.4221264,6.508680278,0.83207342,0.690911298,0.193174385,2,7.247940276,Bosnia and Herzegovina
126.2277798,0.618931097,0.30566099,0.604374607,511.7126256,0.012088805,13.85133401,9692.764871,0.000579834,8.361834913,2.613491172,0.996493796,0.779514252,0,8.627184043,Trinidad and Tobago
126.2277798,0.618931097,0.30566099,0.604374607,511.7126256,0.012088805,13.85133401,9692.764871,0.000579834,8.361834913,2.613491172,0.996493796,0.779514252,0,8.627184043,Canada
981.7301256,0.031060419,0.618491453,0.602804635,754.5722322,0.70646331,1.00098871,3448.989165,0.000437772,9.60455982,3.009745586,0.999574952,0.80448301,0,8.838363711,Slovakia
981.7301256,0.031060419,0.618491453,0.602804635,754.5722322,0.70646331,1.00098871,3448.989165,0.000437772,9.60455982,3.009745586,0.999574952,0.80448301,0,8.838363711,Sri Lanka
981.7301256,0.031060419,0.618491453,0.602804635,754.5722322,0.70646331,1.00098871,3448.989165,0.000437772,9.60455982,3.009745586,0.999574952,0.80448301,0,8.838363711,New Zealand
981.7301256,0.031060419,0.618491453,0.602804635,754.5722322,0.70646331,1.00098871,3448.989165,0.000437772,9.60455982,3.009745586,0.999574952,0.80448301,0,8.838363711,Qatar
981.7301256,0.031060419,0.618491453,0.602804635,754.5722322,0.70646331,1.00098871,3448.989165,0.000437772,9.60455982,3.009745586,0.999574952,0.80448301,0,8.838363711,China
922.2099728,0.312251839,0.393148431,0.644655684,988.4205343,0.141261277,2.710618722,7749.768567,0.977154384,2.011103665,2.66168497,0.998965302,0.976278369,0,-0.890620237,Germany
922.2099728,0.312251839,0.393148431,0.644655684,988.4205343,0.141261277,2.710618722,7749.768567,0.977154384,2.011103665,2.66168497,0.998965302,0.976278369,0,-0.890620237,Portugal
5.692792986,2.14e-07,0.965896508,0.065449731,137.4105419,0.789734423,12.53382839,9068.74152,7.65e-05,8.651285674,0.941051419,0.995802474,0.959168199,0,-1.128403825,Uruguay
5.692792986,2.14e-07,0.965896508,0.065449731,137.4105419,0.789734423,12.53382839,9068.74152,7.65e-05,8.651285674,0.941051419,0.995802474,0.959168199,0,-1.128403825,Cambodia
993.6406053,0.782750767,0.911855947,0.160336216,100.2286054,0.220698321,1.16392036,9990.282542,0.000489424,0.3901149,0.764862339,0.990964997,0.770562828,0,7.480515434,Algeria
993.6406053,0.782750767,0.911855947,0.160336216,100.2286054,0.220698321,1.16392036,9990.282542,0.000489424,0.3901149,0.764862339,0.990964997,0.770562828,0,7.480515434,Egypt
993.6406053,0.782750767,0.911855947,0.160336216,100.2286054,0.220698321,1.16392036,9990.282542,0.000489424,0.3901149,0.764862339,0.990964997,0.770562828,0,7.480515434,Kyrgyzstan
993.6406053,0.782750767,0.911855947,0.160336216,100.2286054,0.220698321,1.16392036,9990.282542,0.000489424,0.3901149,0.764862339,0.990964997,0.770562828,0,7.480515434,Kenya
993.6406053,0.782750767,0.911855947,0.160336216,100.2286054,0.220698321,1.16392036,9990.282542,0.000489424,0.3901149,0.764862339,0.990964997,0.770562828,0,7.480515434,Serbia
0.252842983,0.374648702,0.555270371,0.000261563,510.3766586,0.072370436,12.08434299,9989.554063,0.55684261,9.035635197,0.704353753,0.997178647,0.998942774,0,8.135624026,Denmark
0.252842983,0.374648702,0.555270371,0.000261563,510.3766586,0.072370436,12.08434299,9989.554063,0.55684261,9.035635197,0.704353753,0.997178647,0.998942774,0,8.135624026,Fiji
0.252842983,0.374648702,0.555270371,0.000261563,510.3766586,0.072370436,12.08434299,9989.554063,0.55684261,9.035635197,0.704353753,0.997178647,0.998942774,0,8.135624026,Guatemala
617.1689385,0.018856849,0.012556459,0.969680064,846.310898,0.764094282,4.301511208,9997.77512,0.021071774,9.454782639,2.704028726,0.986346674,0.928103354,0,9.876390331,Portugal
617.1689385,0.018856849,0.012556459,0.969680064,846.310898,0.764094282,4.301511208,9997.77512,0.021071774,9.454782639,2.704028726,0.986346674,0.928103354,0,9.876390331,Colombia
198.8395176,0.004644477,0.768722246,0.85130286,837.5532107,0.214551029,2.026560204,2303.543631,0.127642775,9.999581955,4.419350274,0.99256919,0.945385059,0,9.628098741,India
198.8395176,0.004644477,0.768722246,0.85130286,837.5532107,0.214551029,2.026560204,2303.543631,0.127642775,9.999581955,4.419350274,0.99256919,0.945385059,0,9.628098741,Germany
104.000143,0.719783942,0.524948399,0.021209386,922.8252388,0.052983688,1.000014261,1639.734554,0.063314195,9.035462938,3.025987268,0.956267355,0.104348303,0,0.37319539,Netherlands
104.000143,0.719783942,0.524948399,0.021209386,922.8252388,0.052983688,1.000014261,1639.734554,0.063314195,9.035462938,3.025987268,0.956267355,0.104348303,0,0.37319539,Colombia
104.000143,0.719783942,0.524948399,0.021209386,922.8252388,0.052983688,1.000014261,1639.734554,0.063314195,9.035462938,3.025987268,0.956267355,0.104348303,0,0.37319539,Czech Republic
159.0393298,0.321261068,0.302252705,0.598148016,728.0676564,0.303209524,8.158068056,9845.484053,0.029082849,9.999999746,2.37231466,0.999999999,0.99987824,0,9.327362483,South Africa
159.0393298,0.321261068,0.302252705,0.598148016,728.0676564,0.303209524,8.158068056,9845.484053,0.029082849,9.999999746,2.37231466,0.999999999,0.99987824,0,9.327362483,Cuba
